"id","idclasses","name"
"914","22892","GOD_CLASS"
"915","22897","BRAIN_CLASS"
"916","22911","GOD_CLASS"
"917","22934","DATA_CLASS"
"918","22951","GOD_CLASS"
"919","22974","DATA_CLASS"
"920","22989","GOD_CLASS"
"921","23005","GOD_CLASS"
"922","23005","BRAIN_CLASS"
"923","23007","GOD_CLASS"
"924","23037","GOD_CLASS"
"925","23067","DATA_CLASS"
"926","23140","GOD_CLASS"
"927","23159","GOD_CLASS"
"928","23165","GOD_CLASS"
"929","23192","GOD_CLASS"
"930","23204","DATA_CLASS"
"931","23205","GOD_CLASS"
"932","23228","GOD_CLASS"
"933","23281","GOD_CLASS"
"934","23310","GOD_CLASS"
"935","23319","GOD_CLASS"
"936","23319","BRAIN_CLASS"
"937","23371","GOD_CLASS"
"938","23427","GOD_CLASS"
"939","23440","GOD_CLASS"
"940","23441","GOD_CLASS"
"941","23466","GOD_CLASS"
"942","23516","GOD_CLASS"
"943","23554","DATA_CLASS"
"944","23555","GOD_CLASS"
"945","23712","GOD_CLASS"
"946","23748","DATA_CLASS"
"947","23793","DATA_CLASS"
"948","23822","DATA_CLASS"
"949","23833","GOD_CLASS"
"950","23844","GOD_CLASS"
"951","23866","GOD_CLASS"
"952","23905","GOD_CLASS"
"953","23966","BRAIN_CLASS"
"954","24004","GOD_CLASS"
"955","24009","BRAIN_CLASS"
"956","24012","GOD_CLASS"
"957","24012","BRAIN_CLASS"
"958","24074","GOD_CLASS"
"959","24110","BRAIN_CLASS"
"960","24216","BRAIN_CLASS"
"961","24252","DATA_CLASS"
"962","24326","GOD_CLASS"
"963","24329","BRAIN_CLASS"
"964","24362","DATA_CLASS"
"965","24419","GOD_CLASS"
"966","24429","BRAIN_CLASS"
"967","24429","GOD_CLASS"
"968","24446","GOD_CLASS"
"969","24486","GOD_CLASS"
"970","24499","GOD_CLASS"
"971","24517","DATA_CLASS"
"972","24552","GOD_CLASS"
"973","24555","DATA_CLASS"
"974","24561","DATA_CLASS"
"975","24688","DATA_CLASS"
"976","24701","BRAIN_CLASS"
"977","24746","DATA_CLASS"
"978","24829","GOD_CLASS"
"979","24859","DATA_CLASS"
"980","24863","DATA_CLASS"
"981","24876","DATA_CLASS"
"982","25007","GOD_CLASS"
"983","25029","GOD_CLASS"
"984","25051","GOD_CLASS"
"985","25066","BRAIN_CLASS"
"986","25066","GOD_CLASS"
"987","25080","GOD_CLASS"
"988","25088","GOD_CLASS"
"989","25104","BRAIN_CLASS"
"990","25112","GOD_CLASS"
"991","25123","GOD_CLASS"
"992","25126","DATA_CLASS"
"993","25127","GOD_CLASS"
"994","25144","BRAIN_CLASS"
"995","25168","GOD_CLASS"
"996","25230","BRAIN_CLASS"
"997","25377","GOD_CLASS"
"998","25439","GOD_CLASS"
"999","25445","GOD_CLASS"
"1000","25448","GOD_CLASS"
"1001","25451","BRAIN_CLASS"
"1002","25467","GOD_CLASS"
"1003","25502","BRAIN_CLASS"
"1004","25510","GOD_CLASS"
"1005","25510","BRAIN_CLASS"
"1006","25513","BRAIN_CLASS"
"1007","25553","BRAIN_CLASS"
"1008","25602","BRAIN_CLASS"
"1009","25608","GOD_CLASS"
"1010","25618","GOD_CLASS"
"1011","25637","BRAIN_CLASS"
"1012","25649","BRAIN_CLASS"
"1013","25655","DATA_CLASS"
"1014","25683","GOD_CLASS"
"1015","25725","GOD_CLASS"
"1016","25733","BRAIN_CLASS"
"1017","25868","BRAIN_CLASS"
"1018","25903","DATA_CLASS"
"1019","25977","DATA_CLASS"
"1020","26092","BRAIN_CLASS"
"1021","26133","BRAIN_CLASS"
"1022","26191","GOD_CLASS"
"1023","26206","DATA_CLASS"
"1024","26211","DATA_CLASS"
"1025","26285","DATA_CLASS"
"1026","26300","BRAIN_CLASS"
"1027","26304","DATA_CLASS"
"1028","26312","DATA_CLASS"
"1029","26313","DATA_CLASS"
"1030","26319","DATA_CLASS"
"1031","26321","DATA_CLASS"
"1032","26332","DATA_CLASS"
"1033","26335","DATA_CLASS"
"1034","26395","BRAIN_CLASS"
"1035","26426","BRAIN_CLASS"
"1036","26426","GOD_CLASS"
"1037","26438","DATA_CLASS"
"1038","26442","BRAIN_CLASS"
"1039","26447","GOD_CLASS"
"1040","26558","GOD_CLASS"
"1041","26573","GOD_CLASS"
"1042","26593","DATA_CLASS"
"1043","26602","DATA_CLASS"
"1044","26628","BRAIN_CLASS"
"1045","26754","BRAIN_CLASS"
"1046","26808","BRAIN_CLASS"
"1047","26847","GOD_CLASS"
"1048","26855","GOD_CLASS"
"1049","26855","BRAIN_CLASS"
"1050","26875","GOD_CLASS"
"1051","26876","GOD_CLASS"
"1052","26885","DATA_CLASS"
"1053","26889","GOD_CLASS"
"1054","26897","GOD_CLASS"
"1055","26924","DATA_CLASS"
"1056","26933","GOD_CLASS"
"1057","26949","GOD_CLASS"
"1058","26950","GOD_CLASS"
"1059","27033","GOD_CLASS"
"1060","27060","GOD_CLASS"
"1061","27110","DATA_CLASS"
"1062","27117","GOD_CLASS"
"1063","27144","DATA_CLASS"
"1064","27147","BRAIN_CLASS"
"1065","27149","BRAIN_CLASS"
"1066","27163","DATA_CLASS"
"1067","27170","DATA_CLASS"
"1068","27173","GOD_CLASS"
"1069","27178","BRAIN_CLASS"
"1070","27182","BRAIN_CLASS"
"1071","27184","GOD_CLASS"
"1072","27188","GOD_CLASS"
"1073","27188","BRAIN_CLASS"
"1074","27225","GOD_CLASS"
"1075","27248","GOD_CLASS"
"1076","27265","DATA_CLASS"
"1077","27266","GOD_CLASS"
"1078","27315","DATA_CLASS"
"1079","27389","BRAIN_CLASS"
"1080","27400","GOD_CLASS"
"1081","27423","GOD_CLASS"
"1082","27468","GOD_CLASS"
"1083","27479","GOD_CLASS"
"1084","27493","DATA_CLASS"
"1085","27494","GOD_CLASS"
"1086","27501","GOD_CLASS"
"1087","27533","GOD_CLASS"
"1088","27535","DATA_CLASS"
"1089","27536","DATA_CLASS"
"1090","27544","GOD_CLASS"
"1091","27569","GOD_CLASS"
"1092","27584","GOD_CLASS"
"1093","27628","GOD_CLASS"
"1094","27628","BRAIN_CLASS"
"1095","27632","GOD_CLASS"
"1096","27632","BRAIN_CLASS"
"1097","27641","GOD_CLASS"
"1098","27641","BRAIN_CLASS"
"1099","27687","GOD_CLASS"
"1100","27704","GOD_CLASS"
"1101","27706","GOD_CLASS"
"1102","27873","DATA_CLASS"
"1103","27943","GOD_CLASS"
"1104","27981","DATA_CLASS"
"1105","28000","DATA_CLASS"
"1106","28013","DATA_CLASS"
"1107","28040","GOD_CLASS"
"1108","28088","DATA_CLASS"
"1109","28119","DATA_CLASS"
"1110","28121","DATA_CLASS"
"1111","28145","GOD_CLASS"
"1112","28156","DATA_CLASS"
"1113","28162","DATA_CLASS"
"1114","28179","GOD_CLASS"
"1115","28193","GOD_CLASS"
"1116","28200","GOD_CLASS"
"1117","28200","BRAIN_CLASS"
"1118","28220","DATA_CLASS"
"1119","28230","DATA_CLASS"
"1120","28250","DATA_CLASS"
"1121","28266","GOD_CLASS"
"1122","28273","GOD_CLASS"
"1123","28449","GOD_CLASS"
"1124","28545","GOD_CLASS"
"1125","28545","BRAIN_CLASS"
"1126","28621","GOD_CLASS"
"1127","28705","DATA_CLASS"
"1128","28712","GOD_CLASS"
"1129","28732","DATA_CLASS"
"1130","28780","GOD_CLASS"
"1131","28795","DATA_CLASS"
"1132","28796","DATA_CLASS"
"1133","28797","DATA_CLASS"
"1134","28840","DATA_CLASS"
"1135","28851","DATA_CLASS"
"1136","28945","GOD_CLASS"
"1137","28967","BRAIN_CLASS"
"1138","29023","DATA_CLASS"
"1139","29033","GOD_CLASS"
"1140","29074","BRAIN_CLASS"
"1141","29097","DATA_CLASS"
"1142","29099","DATA_CLASS"
"1143","29102","DATA_CLASS"
"1144","29111","GOD_CLASS"
"1145","29127","DATA_CLASS"
"1146","29158","DATA_CLASS"
"1147","29286","GOD_CLASS"
"1148","29286","BRAIN_CLASS"
"1149","29295","DATA_CLASS"
"1150","29298","GOD_CLASS"
"1151","29312","DATA_CLASS"
"1152","29320","DATA_CLASS"
"1153","29321","GOD_CLASS"
"1154","29330","DATA_CLASS"
"1155","28767","GOD_CLASS"
"1156","29348","DATA_CLASS"
"1157","29358","GOD_CLASS"
"1158","29369","DATA_CLASS"
"1159","29374","GOD_CLASS"
"1160","29378","BRAIN_CLASS"
"1161","29397","GOD_CLASS"
"1162","29397","BRAIN_CLASS"
"1163","29420","BRAIN_CLASS"
"1164","29423","DATA_CLASS"
"1165","29449","BRAIN_CLASS"
"1166","29470","BRAIN_CLASS"
"1167","29486","GOD_CLASS"
"1168","29486","BRAIN_CLASS"
"1169","29502","GOD_CLASS"
"1170","29641","GOD_CLASS"
"1171","29641","BRAIN_CLASS"
"1172","29643","DATA_CLASS"
"1173","29648","DATA_CLASS"
"1174","29671","BRAIN_CLASS"
"1175","29680","DATA_CLASS"
"1176","29703","GOD_CLASS"
"1177","29759","BRAIN_CLASS"
"1178","29795","BRAIN_CLASS"
"1179","29817","BRAIN_CLASS"
"1180","29834","DATA_CLASS"
"1181","29894","GOD_CLASS"
"1182","29927","GOD_CLASS"
"1183","29962","BRAIN_CLASS"
"1184","30012","BRAIN_CLASS"
"1185","30013","GOD_CLASS"
"1186","30047","DATA_CLASS"
"1187","30080","GOD_CLASS"
"1188","30130","BRAIN_CLASS"
"1189","30143","DATA_CLASS"
"1190","30168","DATA_CLASS"
"1191","30210","GOD_CLASS"
"1192","30296","DATA_CLASS"
"1193","30310","GOD_CLASS"
"1194","30317","DATA_CLASS"
"1195","30323","GOD_CLASS"
"1196","30332","GOD_CLASS"
"1197","30349","DATA_CLASS"
"1198","30421","DATA_CLASS"
"1199","30485","GOD_CLASS"
"1200","30491","GOD_CLASS"
"1201","30576","GOD_CLASS"
"1202","30595","DATA_CLASS"
"1203","30771","GOD_CLASS"
"1204","30832","BRAIN_CLASS"
"1205","30876","DATA_CLASS"
"1206","30937","DATA_CLASS"
"1207","30942","DATA_CLASS"
"1208","30990","GOD_CLASS"
"1209","31008","BRAIN_CLASS"
"1210","31016","GOD_CLASS"
"1211","31021","BRAIN_CLASS"
"1212","31021","GOD_CLASS"
"1213","31030","DATA_CLASS"
"1214","31033","GOD_CLASS"
"1215","31054","DATA_CLASS"
"1216","31151","DATA_CLASS"
"1217","31156","GOD_CLASS"
"1218","31160","GOD_CLASS"
"1219","31165","GOD_CLASS"
"1220","31178","GOD_CLASS"
"1221","31306","BRAIN_CLASS"
"1222","31316","BRAIN_CLASS"
"1223","31316","GOD_CLASS"
"1224","31326","DATA_CLASS"
"1225","31328","GOD_CLASS"
"1226","31378","DATA_CLASS"
"1227","31402","DATA_CLASS"
"1228","31413","DATA_CLASS"
"1229","31420","DATA_CLASS"
"1230","31422","DATA_CLASS"
"1231","31458","GOD_CLASS"
"1232","31473","BRAIN_CLASS"
"1233","31583","GOD_CLASS"
"1234","31599","GOD_CLASS"
"1235","31607","DATA_CLASS"
"1236","31692","GOD_CLASS"
"1237","31758","DATA_CLASS"
"1238","31784","DATA_CLASS"
"1239","31808","BRAIN_CLASS"
"1240","31827","GOD_CLASS"
"1241","31830","DATA_CLASS"
"1242","31834","GOD_CLASS"
"1243","31849","GOD_CLASS"
"1244","31857","DATA_CLASS"
"1245","31878","BRAIN_CLASS"
"1246","31894","GOD_CLASS"
"1247","31898","GOD_CLASS"
"1248","31901","BRAIN_CLASS"
"1249","31901","GOD_CLASS"
"1250","31921","DATA_CLASS"
"1251","31940","DATA_CLASS"
"1252","31961","DATA_CLASS"
"1253","31962","DATA_CLASS"
"1254","31963","DATA_CLASS"
"1255","31967","DATA_CLASS"
"1256","31971","DATA_CLASS"
"1257","31974","DATA_CLASS"
"1258","31976","DATA_CLASS"
"1259","32008","BRAIN_CLASS"
"1260","32019","GOD_CLASS"
"1261","32021","BRAIN_CLASS"
"1262","32056","BRAIN_CLASS"
"1263","32085","DATA_CLASS"
"1264","32122","DATA_CLASS"
"1265","32194","DATA_CLASS"
"1266","32210","GOD_CLASS"
"1267","32210","BRAIN_CLASS"
"1268","32243","DATA_CLASS"
"1269","32257","BRAIN_CLASS"
"1270","32259","GOD_CLASS"
"1271","32259","BRAIN_CLASS"
"1272","32277","DATA_CLASS"
"1273","32278","DATA_CLASS"
"1274","32284","GOD_CLASS"
"1275","32288","GOD_CLASS"
"1276","32289","GOD_CLASS"
"1277","32292","BRAIN_CLASS"
"1278","32297","GOD_CLASS"
"1279","32299","DATA_CLASS"
"1280","32302","BRAIN_CLASS"
"1281","32309","GOD_CLASS"
"1282","32321","DATA_CLASS"
"1283","32343","DATA_CLASS"
"1284","32347","DATA_CLASS"
"1285","32353","DATA_CLASS"
"1286","32356","DATA_CLASS"
"1287","32361","DATA_CLASS"
"1288","32365","GOD_CLASS"
"1289","32387","DATA_CLASS"
"1290","32402","DATA_CLASS"
"1291","32422","DATA_CLASS"
"1292","32436","DATA_CLASS"
"1293","32458","GOD_CLASS"
"1294","32472","GOD_CLASS"
"1295","32510","GOD_CLASS"
"1296","32540","GOD_CLASS"
"1297","32549","DATA_CLASS"
"1298","32561","DATA_CLASS"
"1299","32566","GOD_CLASS"
"1300","32567","GOD_CLASS"
"1301","32583","BRAIN_CLASS"
"1302","32608","GOD_CLASS"
"1303","32638","BRAIN_CLASS"
"1304","32640","BRAIN_CLASS"
"1305","32650","DATA_CLASS"
"1306","32668","DATA_CLASS"
"1307","32673","DATA_CLASS"
"1308","32737","GOD_CLASS"
"1309","32745","GOD_CLASS"
"1310","32779","GOD_CLASS"
"1311","32868","DATA_CLASS"
"1312","32869","GOD_CLASS"
"1313","32886","DATA_CLASS"
"1314","32893","BRAIN_CLASS"
"1315","32916","GOD_CLASS"
"1316","32919","DATA_CLASS"
"1317","32921","DATA_CLASS"
"1318","32924","DATA_CLASS"
"1319","32942","DATA_CLASS"
"1320","33018","BRAIN_CLASS"
"1321","33066","BRAIN_CLASS"
"1322","33068","DATA_CLASS"
"1323","33069","DATA_CLASS"
"1324","33074","DATA_CLASS"
"1325","33084","DATA_CLASS"
"1326","33102","GOD_CLASS"
"1327","33108","DATA_CLASS"
"1328","33113","DATA_CLASS"
"1329","33120","DATA_CLASS"
"1330","33127","GOD_CLASS"
"1331","33269","GOD_CLASS"
"1332","33323","DATA_CLASS"
"1333","33706","GOD_CLASS"
"1334","33712","GOD_CLASS"
"1335","33718","GOD_CLASS"
"1336","33718","BRAIN_CLASS"
"1337","33774","DATA_CLASS"
"1338","33884","GOD_CLASS"
"1339","33901","GOD_CLASS"
"1340","33901","BRAIN_CLASS"
"1341","33951","DATA_CLASS"
"1342","34042","GOD_CLASS"
"1343","34178","GOD_CLASS"
"1344","34193","GOD_CLASS"
"1345","34223","DATA_CLASS"
"1346","34366","GOD_CLASS"
"1347","34366","BRAIN_CLASS"
"1348","34427","GOD_CLASS"
"1349","34427","BRAIN_CLASS"
"1350","34439","DATA_CLASS"
"1351","34448","GOD_CLASS"
"1352","34585","GOD_CLASS"
"1353","34653","GOD_CLASS"
"1354","34677","GOD_CLASS"
"1355","34725","DATA_CLASS"
"1356","34729","GOD_CLASS"
"1357","34842","GOD_CLASS"
"1358","34898","GOD_CLASS"
"1359","34919","BRAIN_CLASS"
"1360","34919","GOD_CLASS"
"1361","34926","DATA_CLASS"
"1362","34943","GOD_CLASS"
"1363","35007","BRAIN_CLASS"
"1364","35007","GOD_CLASS"
"1365","35049","GOD_CLASS"
"1366","35095","GOD_CLASS"
"1367","35122","DATA_CLASS"
"1368","35133","GOD_CLASS"
"1369","35138","GOD_CLASS"
"1370","35161","BRAIN_CLASS"
"1371","35180","BRAIN_CLASS"
"1372","35200","DATA_CLASS"
"1373","35217","GOD_CLASS"
"1374","35230","GOD_CLASS"
"1375","35239","GOD_CLASS"
"1376","35398","DATA_CLASS"
"1377","35406","GOD_CLASS"
"1378","35448","BRAIN_CLASS"
"1379","35506","GOD_CLASS"
"1380","35535","GOD_CLASS"
"1381","35581","GOD_CLASS"
"1382","35631","GOD_CLASS"
"1383","35636","GOD_CLASS"
"1384","35658","DATA_CLASS"
"1385","35694","BRAIN_CLASS"
"1386","35751","GOD_CLASS"
"1387","35824","GOD_CLASS"
"1388","35824","BRAIN_CLASS"
"1389","35853","GOD_CLASS"
"1390","35995","BRAIN_CLASS"
"1391","36066","GOD_CLASS"
"1392","36069","GOD_CLASS"
"1393","36082","BRAIN_CLASS"
"1394","36087","GOD_CLASS"
"1395","36107","DATA_CLASS"
"1396","36154","GOD_CLASS"
"1397","36158","GOD_CLASS"
"1398","36176","DATA_CLASS"
"1399","36188","BRAIN_CLASS"
"1400","36245","DATA_CLASS"
"1401","36265","DATA_CLASS"
"1402","36359","DATA_CLASS"
"1403","36361","GOD_CLASS"
"1404","36398","GOD_CLASS"
"1405","36414","DATA_CLASS"
"1406","36427","GOD_CLASS"
"1407","36448","BRAIN_CLASS"
"1408","36463","BRAIN_CLASS"
"1409","36492","GOD_CLASS"
"1410","36502","BRAIN_CLASS"
"1411","36504","DATA_CLASS"
"1412","36512","GOD_CLASS"
"1413","36520","DATA_CLASS"
"1414","36521","DATA_CLASS"
"1415","36522","DATA_CLASS"
"1416","36542","DATA_CLASS"
"1417","36578","GOD_CLASS"
"1418","36599","BRAIN_CLASS"
"1419","36606","GOD_CLASS"
"1420","36617","GOD_CLASS"
"1421","36654","BRAIN_CLASS"
"1422","36703","BRAIN_CLASS"
"1423","36703","GOD_CLASS"
"1424","36733","BRAIN_CLASS"
"1425","36836","GOD_CLASS"
"1426","36853","GOD_CLASS"
"1427","36871","BRAIN_CLASS"
"1428","36898","GOD_CLASS"
"1429","36903","DATA_CLASS"
"1430","36907","GOD_CLASS"
"1431","36915","BRAIN_CLASS"
"1432","36929","GOD_CLASS"
"1433","36932","DATA_CLASS"
"1434","36934","BRAIN_CLASS"
"1435","36952","DATA_CLASS"
"1436","36970","GOD_CLASS"
"1437","37020","GOD_CLASS"
"1438","37065","GOD_CLASS"
"1439","37075","BRAIN_CLASS"
"1440","37091","DATA_CLASS"
"1441","37111","BRAIN_CLASS"
"1442","37128","BRAIN_CLASS"
"1443","37149","BRAIN_CLASS"
"1444","37159","DATA_CLASS"
"1445","37164","DATA_CLASS"
"1446","37171","BRAIN_CLASS"
"1447","37213","DATA_CLASS"
"1448","37236","GOD_CLASS"
"1449","37310","DATA_CLASS"
"1450","37367","BRAIN_CLASS"
"1451","37378","GOD_CLASS"
"1452","37392","DATA_CLASS"
"1453","37399","GOD_CLASS"
"1454","37452","DATA_CLASS"
"1455","37454","BRAIN_CLASS"
"1456","37479","BRAIN_CLASS"
"1457","37490","BRAIN_CLASS"
"1458","37505","DATA_CLASS"
"1459","37535","BRAIN_CLASS"
"1460","37536","DATA_CLASS"
"1461","37549","BRAIN_CLASS"
"1462","37576","DATA_CLASS"
"1463","37614","GOD_CLASS"
"1464","37623","GOD_CLASS"
"1470","37669","GOD_CLASS"
"1471","37669","BRAIN_CLASS"
"1472","37723","GOD_CLASS"
"1473","37772","GOD_CLASS"
"1474","37779","GOD_CLASS"
"1475","37794","DATA_CLASS"
"1476","37797","GOD_CLASS"
"1477","37798","GOD_CLASS"
"1478","37809","BRAIN_CLASS"
"1479","37818","GOD_CLASS"
"1480","37828","DATA_CLASS"
"1481","37856","DATA_CLASS"
"1482","37859","DATA_CLASS"
"1483","37888","DATA_CLASS"
"1484","37935","GOD_CLASS"
"1485","37955","DATA_CLASS"
"1486","37959","DATA_CLASS"
"1487","37961","DATA_CLASS"
"1488","37962","DATA_CLASS"
"1489","37964","DATA_CLASS"
"1490","37989","GOD_CLASS"
"1491","38011","DATA_CLASS"
"1492","38013","DATA_CLASS"
"1493","38015","DATA_CLASS"
"1494","38017","DATA_CLASS"
"1495","38026","DATA_CLASS"
"1496","38027","DATA_CLASS"
"1497","38031","DATA_CLASS"
"1498","38035","DATA_CLASS"
"1499","38036","DATA_CLASS"
"1500","38067","DATA_CLASS"
"1502","38142","GOD_CLASS"
"1503","38164","DATA_CLASS"
"1504","38173","DATA_CLASS"
"1505","38174","DATA_CLASS"
"1506","38176","DATA_CLASS"
"1507","38177","DATA_CLASS"
"1508","38179","DATA_CLASS"
"1509","38180","DATA_CLASS"
"1510","38181","DATA_CLASS"
"1511","38182","DATA_CLASS"
"1512","38183","DATA_CLASS"
"1513","38184","DATA_CLASS"
"1514","38186","DATA_CLASS"
"1515","38187","DATA_CLASS"
"1516","38192","DATA_CLASS"
"1517","38193","DATA_CLASS"
"1518","38194","DATA_CLASS"
"1519","38195","DATA_CLASS"
"1520","38196","DATA_CLASS"
"1521","38197","DATA_CLASS"
"1522","38199","DATA_CLASS"
"1523","38200","DATA_CLASS"
"1524","38201","DATA_CLASS"
"1525","38202","DATA_CLASS"
"1526","38203","DATA_CLASS"
"1527","38204","DATA_CLASS"
"1529","38278","DATA_CLASS"
"1530","38279","DATA_CLASS"
"1531","38281","DATA_CLASS"
"1532","38283","DATA_CLASS"
"1533","38300","DATA_CLASS"
"1534","38336","DATA_CLASS"
"1535","38346","DATA_CLASS"
"1536","38347","DATA_CLASS"
"1537","38354","DATA_CLASS"
"1538","38381","DATA_CLASS"
"1539","38398","DATA_CLASS"
"1540","38404","DATA_CLASS"
"1541","38410","DATA_CLASS"
"1542","38418","GOD_CLASS"
"1543","38432","DATA_CLASS"
"1544","38442","DATA_CLASS"
"1545","38454","DATA_CLASS"
"1546","38458","DATA_CLASS"
"1547","38523","DATA_CLASS"
"1548","38542","GOD_CLASS"
"1549","38585","DATA_CLASS"
"1550","38599","GOD_CLASS"
"1551","38601","DATA_CLASS"
"1552","38606","GOD_CLASS"
"1553","38607","DATA_CLASS"
"1554","38625","DATA_CLASS"
"1555","38651","DATA_CLASS"
"1556","38658","BRAIN_CLASS"
"1557","38673","BRAIN_CLASS"
"1558","38704","DATA_CLASS"
"1559","38715","DATA_CLASS"
"1560","38716","DATA_CLASS"
"1561","38720","GOD_CLASS"
"1562","38740","BRAIN_CLASS"
"1563","38770","DATA_CLASS"
"1564","38784","GOD_CLASS"
"1565","38786","GOD_CLASS"
"1566","38786","BRAIN_CLASS"
"1567","38799","DATA_CLASS"
"1568","38805","BRAIN_CLASS"
"1569","38808","DATA_CLASS"
"1570","38809","DATA_CLASS"
"1571","38810","DATA_CLASS"
"1572","38817","DATA_CLASS"
"1573","38826","DATA_CLASS"
"1574","38827","DATA_CLASS"
"1575","38850","GOD_CLASS"
"1576","38854","GOD_CLASS"
"1577","38855","GOD_CLASS"
"1578","38859","BRAIN_CLASS"
"1579","38884","DATA_CLASS"
"1580","38885","GOD_CLASS"
"1581","38885","BRAIN_CLASS"
"1582","38892","DATA_CLASS"
"1583","38902","DATA_CLASS"
"1588","39194","DATA_CLASS"
"1589","39255","DATA_CLASS"
